v_pnr,v_mor_pnr,v_far_pnr,sosk,sosk_type
0f049d49b77e5783f62c387184b90fddfb8cd88bf9d2ceea57dd7249b7ee2b71,b652aaff57c43ef60a5d95ac302a613d0830caebf225a4fde956a57cdab6ad15,472e17da2e32e8817d6293477a671e8fda022125195082349a9b40b1fed6d288,0cf546b9756d2b8c118e0367c417cabbf363f171d3685d4ea4afdf440ad5fa64,4
ab40072e3e70f982bcca69789622ffc2407266c40ca227708d6d2cde31ca827d,a562a19142249a80b94daf9b17a7b946a59d0c6a82ddf52f3d4503e110969bef,INVALID,d264555484100f1b89966f0e6817288e6c7dfbc12fdb6632f8067e3ff0ed8b5f,1
62f13005e8ae0c956592599f1bdef3d205275b352e92dcfa08615ed1f01a3550,2e724a1c346796ed01d8bf1376a0af053a8a5128a38304a409d87074be2541cc,a74e95efee308335cb11dca2a255106854b468d3d3e63cb05841a68fa69d3e81,cd21bdb1bdbf94ea32e25682445834867c41930455dab4ba73ac28349095972a,2
d9d72da3efaf7ce1efcfd4763e1b8bc912adf329d71f7b9ea4f3bd544a1807c9,baf31a3c794046374962fb773a2bf72a84e26ff56f7fe5276e2b2b532a0b6658,1b0217c4525892badbc73d81cb3c165a8e552dec5ad6089924ea48470aec8841,1ff5dbe248c7532aaa299ca66e246ed14fd531d27db22df3a8bbb7b3d7c15fa3,4
225f6340af442ca8b663a1d0fe030083f121c0620431ab53c532896824074132,f30022df19849e9f301dcf9aaa2008b0ed1e3729418909fcf2404a0e7ae4873f,0cf255195bdef7abe880cecc8e6af61ffcda82b2977c13c853483b1e309bc9c6,c7e18a39a859b8ccce3d0f55be010200ab61cf2c6a065fed434f0b2b29bf3839,2
7796c838b4b5af9c40b00f3390d968589087aa1bf0b5b50bae663f2886a901f0,INVALID,7e3156ae5631ee87c821ea405ad32ad64407e498d886291a06f52b2ce1f32e25,ad41ec963b9f44bd2d9d7c33e8649d93a9cbf6d758a10db7e11e510cebf761d4,2
94763e87edea73c1ccd34866a312b207b470c4eef308f5476af3abbed2c26ca9,5b2c448c6cdb80ebd5219e0ada4c54633cbdfd72b798b93d3dbff3b70e9a5e7b,33b13f8604bbbae61808f74432d8b6dea4255bc10190c3a98547882e2a06654a,16fce58f26dcb9aa8ce43554bd95c3c482ba73a238be82a553ff4c6043ad6238,4
c5119b6a3075b875960d8ebd317793a4630f3c819ceda9962453ed2453c8bf8c,e0e2d8ce7f82c278b7ed6dc81f6a121bd79c1bf3753abc9978c06ead95e11b94,22db581f89fd3f85fb0425b705e90d3905ce0c148372549d4501cf2979066fee,aa519152a2d407355ff1bf6a05b90efd1e76fb2ae54d2dd26d07eb91342f0fc6,2
a224899b03b5c22d8eaabc39a7c7b2ff354a6111a5072a94617a6855868116d8,87da324a5f8d12456a1fc11f3ed965789b725922fe930350a64b0678bcc8a955,ef8b6b839dd2eef5cba432d7ec7c19659a0584cdb05689181f3a0a6b8a395955,2fe8bbd93de50e088b92caa8c2e124b86684154346ae13887d7faaf7343df84b,2
0c27de51af4ece8b5c44b4c320f97860afbbd1b10b544fe73c95094707c7ef86,11f2d0eca6dd5707d19a6668d5bd7b0f126d41d2b654802b39a79abd723b47ef,3d42cb3fe6d5dd66e40bc0e66aca392b528bfe03ef9ceaac5ac227c400430fea,34150e2362ea0027b2d3fcbdafecc072c58ce54c4757e9170398e75cb920fcc2,2
10358e4ce7efef6ffd3b99f69c1a96f9a26401cedf798591058d6a388829fd35,b148d72d06a1640ae479ec10b38dfe4323f8c5e813c4a66d4a9c7b4f8266e4f9,66f5a9f4a14fdc995555425c7be491667634795d70bc0f46882f71627f2706ab,a84fa2461a1047322eacd0949802cf180c70237dadf06b6d1a828f78fa29c704,5
7bca326d328054da8124fa43538ae6a13cac8828b52b79a54b54ca8d25934af6,573c51a1e461508acf466d8c0120e4f3343b587a4e0fe0c0730ccce18b9a2721,bf55bef9d8ff685c33177f67eea81cddc2e18c537027508f55fcc541859154a7,INVALID,2
f7b8612dcb9bce54d37b8f162cc7215de88610d9fc5eb5502f2f00344725a6ca,6775213899ae2b6c55200120602daf9bc9be29e6faad2744e3919ffff8c0752c,3f979d1aa41a31e97a3d53b9946f452cf41043f9d39685e7163f9dde9b3839da,f3395a87d0fcdffefb79241d9fbc009d63baf6da7eac0bc253105e3144278f9f,3
5a5c6f8d687cb4b78324fb1260ba2e545d59e7b821c14021780ff3e63afb94ba,59e90442656d3a0119e20701676b0617850612e111165f3df2a37f0ce52f9abc,0c7f161f409f2a708eec7ef1537d4238c96859e315082d457d39458a031dc1ea,b98059b2569d91c9bafe57c9b0384eff3c897b36fdc3c8014cb136c6c8c565b5,5
277d5848ece0b732cff8d183f5c6c8029c94ccd328bec641e04c93c8960bac9e,2d48f55d1120b9d3dee197a7974ced7a72a307eff0a6c95c4abee5eb3f60b2f1,6c801a09e5fb49df4e2425055dda4956f47a497a81329f3e36ca0abda0b025ba,964fcf017a148430851d3835c6619356289592b7f66efe891008e060c4be9e1e,1
8dd8dbacc15ffca0c3166c08ba6acd86c5bdc8ad14e85fe3eb7affba08c40dd2,7dacacfb2021a2b8afa353a6dae858b870a8a992d92e5cd236c03ece97b95087,df13552eb8b18b0c2cfe74111796c057558ff6f6ceba2a60c47128947a66fe91,b1bd77729d6a070ab5b0ea8050621bf53555577e44237053e2ccddbfd8793333,2
3d59be8fe512811e91fbbb00da38f92d401c6e7020015c982a56b0e500195ec8,442d1fa30b3c31f358b102a9ce5d87ac2f82a2994d246224e47bcf6ed5ea67c4,7228909beb93354fe3ed4ff72f0faf031653a9f3a43b35afa33724e269295326,68dd19f58ca1a25d2d8959ac9669900e377031841162e4fbca112508d18acab1,1
60ad84142ac959700327157cccc1e7fa7b3b985ed9b53e7aa71492e2d9cec96a,d829454fe3a50396b01d2a1e8f61339d5fc638d33eec2967f43e77dc1b90cf8a,c617856d6cff270996eb7865fe567528b50b365c3eb2d27cf422addeb7c239ad,69540deec02f782e9e1714dd9c8055fbdc13d48061d4be18c6ff01fcec624c30,2
241fc6f4aa698ab1dc33a89d17ada1017e198ec83e4ffc9d567bea26e5fa91f0,73db7697eabdbe7406ba111c40d13dcceff61cecf216ba9c4d56633fd08f6dd1,7fa301ee629ff6a168425c90f987b5947cc7f53d453fbce1b16dfb0669b949ba,0d33d0fe397c9918432e7928a64a0c354b0aa2bd29f874e0ffbf842e7554e8d3,4
7a049e5be2b0283f683ce4fa7db4705f11d94edde835f0ef09527756af3bc3b5,INVALID,7d47055e36b02f08e1297c80cf330e06e52f898c33b8bef19a2f7e1887e2de1a,913aa50ed7ad5e4d8cc4b6efd1d252e67faf18fbc0d824017932ef6d2123557e,5
afc2ffd098c2979da1193aef70933bff21168ee9fdd7da180491f46fb4c9d726,96c7c2f5709135ccad00237462517902610d06c52d8cc8dd10613375ceadef10,7745197505fcfc55df58950242d643206daf13190be3fc31b6a3a35e56ae48dc,5396a4d68871095ec976dff59b5f00c2080b83f23e8ce9c3485c3f5234762e5b,1
f859fd575072c87a29e559abb98c9b147816ea45cbb2f42f0fcbff563d5158a8,616f393e1ad9aa4e0ae219becb1b5dfc90a1506fa845408aea5ceec4928115d6,8d3a0cc5a114db29f97d9e0897d5da87af33b0470867622f7b4fde342f94a9fb,261a555d3ed5ae4364dde3e21b57efee50d7e76a343f0e9cf5faf903e32be9d9,1
8bbed20d05eb64b1b5ff0156914cde79e921d1d4ed8d82e10e5d56aa472dcbc3,INVALID,a548b0bf4a7c25d1fcaebc51f74a784cb90d5795815806bda9565a152e7d4662,7d1b4b751b62ff6a7e8a0d601dfc188fdb8bb8087da37b79063339922cc8f755,2
c43d15c395,4d8d68b695f7f5f7780a33cc3418f9cc42674e6eba3b2d1f50a85cbfd691c264,c7f5dfbbb16970710412ba561ab34149632781a6d6759972a6e8a265c8710163,c1fe6d9ae6bf000ffa23e118d926665ca647fbb1bc0699c7d041085ab6f1d836,3
a856891d8da5934ac65c0ae7f84968df850d68e76a53207e83b871bb3c44a925,0a6f6efe772b0e5cf8833a5b361efcd4adf6f5311b3e408479f07e3563f1b015,7eeb347602c4b7c90644b7b7d09ced7562a06cb6fc1362e914d354cc51b0b946,e5311a49eeae405c7a47e3996a08634515b73079d0c7fc14efbf6e3c5cb0fdc8,1
aae652e7e1d1f5539235d645adc11dbd1a9e0e3170d0336d9ad0a105930d072e,5518e6c1c4cfd036b86e956e79d577c2fe220a5e58b0b8417a67c1252c52a3d3,c87947e65c4f00b08cac7e40036c64b67db9ff015ae68765a7e22dce5d199e63,e7a316b68c6c2ca39eb389aab334cc21728cc7f60cf9c22721dcafd34518defe,3
79eb00120c735b20b3456465cfceb9ef150751cbb60b0d5bcb6b44f04b987d54,a08ca659f95dd19d9e2b8e068d3d081c1025e1c9b6238a7cec20e7510cfdac76,8e1518bf31aa9fd60d88db30b0816bfa1e53f7465bfed2b9e7c64ae9b323b385,ef1ed0a60897add8f4e06d410c2e5b3631e88841c8a20b052a2dae0e179cfa8f,5
4175ff283c04dfff9bb1604f47e50f1a1d7b4ccc65a24242ac932ba8339dbbf0,6510d19a4cfaab5cb9058d7e21ccb3a4b92d799faa276c4717889d5508bf1d8b,6930dfa672cedd99b04d9fa279fead422c32fdce050e840a82d43dccfe2c1f8d,0e9575c5350a8a89f40d19d8d479108ae15e690336f2dddf20843ef8e4cdc0fd,4
e0510a31b74dae332632da1e50d856738dc89fa28b50c7dda1fe90beb1f24e9f,46334c60ed6123e284221621d0c3bd4773ae7ab22b81e0463bd3ef42dd838f47,b6ac1c3f3b044f69584b45dff0667ee69381b0d323d9f9fd839d4e70c2e3cc37,6bc1b209ea1615cbde5f68be3af2006067e7de823aebf439678bc5943acb2231,1
00a7a579c9a3df2d75250896c77ca1591588ddda86e96c241f9ff05a1c72a4ec,d5cb4a8b883ad18ed720418d09485789bd245d330b1044e260d8084e6f63cf79,8fe97b29177fceb58ba8bcfa1cb0e086ce0bd3846638042387eac8649c72321b,7cf0e81396828cbe0aa7b99c7dccfde1bae223668dc3982b5b22edeca4699582,5
9e824fc1404b5220caead4c44a52515d2005bfd9c9abb85565c383f5e1388652,203b86317c62e0e2864a6cd82d69d18567d4656af91a80f79dc4731ddc908b41,eb204da3582f1d009697c44a7244235d1a27a9beefb30d940f4a49fe7517e4b8,103c3e663cbe110199eb41c6584e9d705ed30ff445b52b05b65509d93abdc168,3
e5f6cd9dc4d08bbd704a6888f044f117ec742c16a10ea5db0eacf294c5d9927c,1a99d0bf9eb0614e830411190aca6887ade3225002b7444ccafb7d740e9a7dd5,51d2fad636c2ebb39343ba5ec420644300c9ee0c7da16fc73521c0b8b008a477,402bb8f9ca53d80a1d5e007bd227982fde1c1b8f8340cb16fc4b1130fb448ba2,5
bd959e2bd24abafd99d7f52534926cc6a9ba2af80908213c48a4ed07d466c533,5594ad7b12e57dcc49e08147118c0691901e260466145b5ebb5c3cbe16758e8d,ae346e66772b2e34eaf8c7c29eceafd7f2a3bf6bfecf08f352c1619509a9b883,d3c1415cfc1b611e453467570a3ad89454ee610de66d90ba918feb31b8337d2c,3
138b2f1a63513078c802fe12d487e0fa3d0a2846fde27721a43b22f1815ee5a0,a15740250cb474831a6fc8daca5734d3619aea54c751e6927548169ba14094e7,a98beaa0a6472111a719b376c07c6bf9c7d4876a6c3c802486ff42af68252cf9,39fa8d9483278fd513cf42dd8f25f88e3dfe9d760057fe9816e4d05204a86b54,3
1557a5a746d78398df8c5ca7a5d1e321261cd4497ae3430444fff8319ff442bc,bc53041dc0db7899c6b5a446b50c3b27ac4668785d2b122d3c95c6381f6525b2,7716444f4ad8f06243ae7cd69cb4adf338b4b58b6db842f5d88b93c1ae44e7e3,8f7349626f9918d5657102133147b092df26498665be1bcacc1aef17bef4a2fd,1
594226684ed1a571d19d17c41b54276b9083572425f490b5f5a8e823de03d8f5,cad610df1c3e14d5ace6718f94e96954fc9cea4916eefbcc69f433a020104df1,db4ad26fc6a4ef5af67249e56649316acc6fe466db77e2a68af1deea956a25cc,9f835a8cace142586f4442f74b40859f6cc9be7145ed58ae97d54590a68984c4,4
74daf70f11712814f2d93f8eb7c9df19ba83c0d06274add1de5492905af699c9,a1884073613e87a0a9f3d42c036a15392344d1fb4c5e61116ad3518f3b69e53a,7ac1091232e647f9cc6cdbad6cb1d5e697015c3f2944b36e43ab2b30e9a5853d,3f64a3c28638b72ce23497696e7e921ed8c15a9f9c0dc005c415d2f1adc0dfb3,1
0ba6457097ceae85536ff85c3c45208660f26c6650c0a79da084700af38c0674,d8534efbe94d32a1f1f1ee9e1c289955a8749645c59c1bc2f7521108d71aaa44,6ee0a7150e7973821910fa45e9b3e6b8b5ed806c06466b56d6c717ed320e9297,bd15707eab1355a9186ee9ec7a6f17cfc9284f3dd7d72233a4a0945f294c406c,3
7fc4d52d32a1d79bdf4aa628130168a95c37738c267f0e585a47191124b4f88e,4de5b1adbaf9b8767ff4e05f392794efbac3b61e4ba896b6c5ca473ce7f18d64,c888fb8cb2011bc922fc3f734e9b5d7c24b85bf424aab76c88983200a4478104,3940ec94990301916b8b7bab0d773c72ee63fe30f2b1d3eca2f23098c5995bf1,1
25b2bcbbaf49eadf5809cefa5b093b16762bde6d3cadc29e67ab3e8b97c5ecb9,c21ef23bc743d179d805db05255639b49957275f9e5d4c3a6d801803b09bdb46,09b98881e1218035f217ca29e9633f6ad26ae37516395a13aa4242b73a2a4b53,f45aa9e8ea158a4f2ba8a85cddaff675d12b75825574075bbc87a94b9654ce5b,5
933724c58d38fe320b22562d4d4ecf89d21e80bb5cb5b6ca8df8bbe1f8289ec8,72b4583a976436e9323876980c7d5ebcc97a38f2d1b422b0bc70c54971f751c7,cec016b1ca97c949f2c2f609672f033a5f04995d0c6843585072f4e47fe159ef,cfb3cbe1f0dda9fa94422f502d21b014aaacbea01891e6c295433339213a2b93,3
2923007700522e39ed8a5ebc26ec6a46e403944b55fae61e6d0400f74ea6a71f,93302f49d7c3af0b48a34fabc7d0bad1ed6fcb8854fc872180a84cd4bb421cbe,71e477c27af39eda6441c66b3171ba2fa10299f754b2772feffc26949bf7e581,57a01df79a5fe169c479038e3444754e818d17bf3a5ae4e1970b175f338d44b0,5
ecada34df51aff7075b27d42ee3a6b0b468c552a09b63cd4b51f95dabbf42c58,c5d7f6ce3e9209514c79134c7b89a38e5ca4f5e68ebc601fb3f9a028de83d8e5,1ac594b2bf4ce9d26fc2fd43528ff61d44fdc359d043dc7cabe680eede28bf06,9aea5a0ad85646337c9a56aec776474e68e5939eecc84208eacbad7b79232890,4
6dfeb8845943770d2c629f6feefb376a0ea45a567f980763d6c954e99227ea5b,393c5cf3a53be9585fcb797b19a68e7b8e15fe2cb851a44eaa13b0f2a7b6e0ee,8fe2b26653d2335762d03c37666079331e2f85e95fc21e2f626f650787c2d472,f13c7805947bac8e5c9155ffba5806b32590f02ce81fd87a8fdf1497757d5f1c,4
5b0b56723be517b118666275934f9543203985d938dbea482fcfbe3d3501c0a7,7f3c8ed002c880f9c2477e7107c2e37c7ac09585e192795c18af6c78a8acb29d,87204f5a53780b1236e9f662822c4074853da47f46c8f66f77ac815556d25617,79460a03d26c4b8109df8a81a14d6753fb8714de6b79b292555ca252601a7723,2
0153fe09871003d56f8a0cb404122eccaba49bfab83c4409ed55971aedfd3cfc,b9dfd88bfb0674caca317be8a1cb238bfbd7486f5983c40ab12f7906bdd93c67,e04e75ba8a0a2c292b4ebfa5f5b01aa9023d0b25f8e08a54208e7d0a9bc105f9,f0ac7035bb89885925409450809dccf53b764119bf0673b248c4c00221a2df87,2
67e1bc0dc9bc5a6da30a53360abc9b58b158dbd20fb737cf7c39745bca6659a0,cc9fcd34dfbf21c8e0c0a2c56e73db5a817a1034e14d9fe1006e3389871698d1,fd0f44fd50895e72fd6b262ad5dc545818770677f73b3c1b4da2b95bd2a54f1b,b2116174c4b806f700b9707a6b733e2022a87ad5ce766a060393fc551ceaca7b,3
49d1251eabdd7c1d957fb3058ef5d164f97da401927f8051404df322fd483030,f1c3a5bd8c98d33f4f5fab5c660fce7278406d12c16b514a7d6b994b1a01f950,eaea3e19f25b7346fefdd1fbb84540db7c82bb3e2a719f9f8a8ac6f86bf70c6a,INVALID,1
97687dd387c1329da03135fbd605cc1b80f96439f98416f11fe3d9f1722cd287,INVALID,78a512e73da321f6ac7ca805149cc19539feee771ee23bfad1c876a3e0715c70,47bb27e200da4c871144ac220d25580e9f034b36ff20f84265784179e41e4417,2
6506b7957e6e0dbba4564f7333fa772774a026d1e564f7ad5995c4cbdf5350d9,e9bdf27c23fe166585f0431657ca9da643dec56894dccd3c9374ba2e11593573,0544c5bfb5be3c2f29c710e492ced303b5fa03756067f7f0b11ba75601cfb1a6,b3973c00ca945d106e0bdd02f6c04904c36e834ce5b6abab5d78db9d23c69d6c,5
a944b90aa8faaf977f714da050eed43d4cefb5b3cdb799b0b7f31970910454b8,0556da5aa4306b47b00a8ce1859d90ce6b67f3ba18238157764ea87907bbbfed,cc3c85e1015b35baea7a3aa2b9476159b99f7f0e98e77f008aef67632e5aa39d,ecddc5b6c643f71dcb031a3ef6a9a34eddedf339174bad403d4018b06433aaf6,2
839da4b1b2,f84fa19e556736186d28393d362509e52338908093f6491f434a2ccd940d751c,bd6f3066e435a184f624266c6f7a112d612f57c648161feb7f71b10b9823598b,51b9af291ed8f2bade6971159ea8aeac473a8d67036721c3ea77843bc7353472,5
9034b573646d0a03afa3768dc27090db70c96ebb7712e6a03a64dd1686c96685,c1e880dc5f5c0cf54c116601a51735ec3826fa0b10c067e911ea0667db9466f1,aae0873fbd7c8ad5ccf48419773acc83dc6f3235d466afd655995c0f64ebe2e7,c89ced24093d182cc8dbce4029e6ca59af84ecfd2073af54209a28f637da6450,1
ac2357950a44be13eddcfe21db3479c1d8ba7ec66ea2d6c46561a95bd4dc86aa,713996d08ef7f29b241f02c7a9f1dd83fafc309ab7d81ea1af937f30c19d5fbe,5b2c611dcca075107fa8e1b19274bfbb12c5ea3924daca32f18c68a5b272cf33,1749b89d06a307d19c39c21cb0af066ecb044433da29db55afd2eb0faad96920,1
15132cbe2a5fa76f06538aa0c0109f48cfcff4db3c92ecf9b78a0b9b97d39390,0333cfca249fbbf5ee87e398502fbc602e1a3ddf99a50e7241fc9d891cf92239,145df8fbbfc472e6ec9cbbc80b7b57a3ff0dc16dd6ffc143fdf18964c933e1b1,2cc9a654ef206817ba7309d8dca53d8037e907603b8a05f9f63d48e91a095ee5,3
221de6cc0e39f7c5673fea77beb267bc084b1127b6a2b43f59c168d6e9a27f81,0e9231fa290c10d55981cd43dffaf880d018cb3618152c8cfb26a570db35a7b0,a90de6efca99ae30f653edb2ff50b37ba01722a014c410458bf647bb40b1b98e,0159d36089b41c64f625bd0d13361b732e8ea70ff7c79768b1fc0abbfd7f6867,3
e5c14a997dd502c6634dce43b06d95e4c08411e978b79dd9bad9f8e2ef038377,274d74d83784280a977bc64195aaabfd18e48a48c53fa5d834902c24318e1161,b0d00896b54bd41e39fd8855f691ddd02e63ad17650e38e1748cfc93319fadb7,9b51783da277b0395d3f07b2e08c54e3f34d2402146e050042596aaecaa81bb0,4
8f5c8e01379a09308a08c8b23a493e5e1cde1316e6ebf514af7b00a9a2e2c364,1e8f55310c15b470f86c8663a0db939e129c6bbbd5db35039c5948707ae4bb84,30bfead5ed0efd9646517f09c76b1bdbe6dfa1d3909bc31330dc7f9d444928c5,eb9e778679e256796be42903ab6dc864202ecc0905452edc5fe2ae5a82a96c1f,1
f9e5fb7dca3150d70f5f6c55d4ad9173536ad5be865bdb33300f8b5563e8b6db,144c4db05456a412d935f9c4450e2d0e9fa8a9f780703896dbb57d1d3cc6bd23,a25c82dd794f9d25f9ef2b1df003d65317c5b2781539b53853c863e77ece8fbb,aec204be3f8c3dc9279d46cb1099df8309032f23735773c8205aab9f850f8df8,3
93ef9ec92559fad32b4efa8a49b949605a66c100a80e8686d76450ebfe32b828,d8adfe3b1ec16ceda20ca2f81d15e68ea1bda75294a1290d58991cde1975c76b,82e7b0836f4f9ca266f4273e9570dbd96b88d46e14fc13a5cd9600d5de25b8bd,3186cc2359e8fcc2249d29f7ce5714ae976fd18ba5949d0bf9fc9d577809b08d,5
5e8839aaa57eaa5e7de731792bd00f965085b33f3ed5c4865db912175fd97f0e,aa0e95643975015e19a5e2c67c4264f83018b480d4355f393bb9b5d88c01e1c9,31af7615b9977a8f9245f1c17d10352a748290534745e3ee9d83ab25c9f7a892,INVALID,1
de94ad171716d0ca7a26ae70b43c143c9cc446bbeaf4d38fdab2ecf09fdc9a51,d68f9f61f49780058e677e6c601d262d93ddd0dfce79e460a87922f1f7369701,df51ca4fc920a32b18933d4538cbca585a319a0dc7860b38a84986d25fc61c8d,e04094036c25182c956ed4c5bf1a573b66c0dc3263cf70236946f253aaf292f6,1
ecdd12e3cdd060baba0d74d9e78cc2ce126ff34ca48e83d71b9b48fdad3a385c,4cba3ae916f33cf824c95da4db920f4cad791b297b7249a16b2ce6383fc3c2dd,9038241ba2c310778c9b964b2a3ba50255cc4108cf3fadcca4ecdb87d7f1ab47,259d98db7ad039a8683b1d3ba29cffd2bc13ebb0dbd28636019d8d4f374be0fc,2
2709aa7888a883fd045d87cb85b4de095f41b638edb19664160df29865683c99,6acb905fc99a30d220770b4bc2009a6304a9b8d7545b4662c78a5501e484cfe9,a95dacab88f2fc868263c957f06ebf84f29de09c9f01fa654925ed80bb87cc2f,a5a9a1c6cddb833a158354afcc40807c028acc392281f4029077b505258ebf38,2
a2d80fd059970f0fdfb3bccdd9581ec72e09311c17685e3a0f42e23bbe0a9408,6ff05b39b4ae8f08752a6e995058b70720d65285b646c2a577dd04251bd92939,66dd5b7f58ecafc43507feb62c3987151866e2ead50d7e686f03b0bea315ac83,3f24f822726c2cc2a5950b8638b468bb8e43a32afa7226397076ada2f0058862,4
36229b9011031855ffe74ab09aa1a8abd31c7de53608f76c9c9b5ebd689d50a3,97c20ceaa5104010f3de16f14710cd52f4e90515986d04a3bf6c4f7adacc0a81,cabf5cd664c24ff3ccfade90d3d2a3d8544e30ad1e8bd87960ef0a2a77d09dbc,b5335155c17e0412d217dae7c1ceeb5619b26cfba30bd3ef4771bdaf9f0cbddb,5
51534307a7b87a5924b3da9107f12fb4d1ecb313df3255783eed097da983e4e2,9e658374bc90f6ba31773227dcd88178f67a3c0f4ea55f2fd312293b0afeec6c,fedaf0adc4c73145546cf5ce7436787d07a1e9e5a3183ae55434ab039a444718,bda324f599aedbc6d8be5404fb373040e4dd76093315bb95be2fc68dc41978b0,5
a5355b14da8a5c6fe6769f4ade3811893d8ded38283ebb7d90f0bd73224ff42f,5b477b3ae49783f147c6b5a1ebafc606f006b9266fac22913874b535b3ecdea2,INVALID,fa1965a6a556ce46778084cf4df7184378ded7a9ecebf74d30a42de13eb1e719,5
f0a42757cc,2d9181876c7f220dc4b1b857f97aefe9090189669921ea223dd9c19cd3f6cabc,25d26f43861c8a6bf7873e474965e3d41b1036364c7cff1a541452268cb52d83,3dc557120773771e5c0d9c054ab3302f6bd08cd6408a194705acc88a6733ad6d,3
2db5c12449,815e3e9cacaff84e0b403e17860d4f5e64bd70a59b2f05e8ee65fc149598203d,a575413d095ddfa649444f7e501b8f76e201302c6fe248e6165cf94ba4ea1a90,2e15e791765fdc968c5cc42884744cee80496b3a7f33f24c10febe5f86c84bca,2
846adc4895fd1c3e7ee8e1d8f970b9b79dfd558f4b8d23de7c63c0015885237d,d354f6ff0c7b92d2aff93761de10b41c906b9c913604ae3ad1efc62a22ab1663,c45b35c1b423f6218a180cca8e22965f505bb8586533d0840aee19e05f42fc98,29719f7c8f1e80e401f8c4c0d305ee150054601230121b6081c9c591a080a253,1
745207da6babad86dbecfb3221360dc6ca8526b64f3edc6005d1f01b522b2c15,40a178dc944f975cd4eaa8eccb4682d250d5ff6d4edaf6a08c8a5cbd32d9c76e,29a9c6e21834376961d4fbef855b48d0e6680d31819e5957f5f7dfbcd47c5923,67a0935f99abc637b7768541b7c9f2d53f33652fbfefbc8eb0e7445c5c07dea4,3
0806ce74c0b57c90f5a99d1b6e1cff58fd5f0af96df7af7f181417bb315cf189,c0146c5df784dc30ee403be901a86e2f7383da76b981d0a63f5272c16fc0ef57,INVALID,2c7e369fd41644795457fdf6e3f865e94dadd9f1dde5a9f19ead11904e840dce,4
63c2a32dbe78e51ffe8e6a64502c19f5689873f32230ae5ac3b9fa12dd73f6ab,745d2c47ab7db93a55f25c4204991bc052dc9d19166ce378571dc6d980d90a8d,976a2050fededdbf07507199930f45ce4b099e5f5332ea56ade3b001fcfee110,b6cefe724e75db84ac25e99ae1d955d47bc37b1aa66ab33d605e1503eb8be621,2
a43c1962759e64d7d9c97d728d94d83daf1283b4d254ebc3f89ab453dd5e9495,INVALID,bc796775cbe76e45d2010ec1c5e2332b3fe042ce39f071848797274dac76ffcf,6192e0829633576f40379b185b8491ed6e15140bf8d1ac63ac4119df739bcc8a,4
1f0016b9fd5fccf3708d205ea8f25bf91c5f46b9251e5b207e882b6b633d3a9c,2dc805a169fc62a29d75f8e918dcc722a5800937756a7164198388d450e38283,1afc3c79a24ee8bad65bfdaeab8017d24ec03d6d2a5a70bb1c50d5a51a4eac45,INVALID,1
e3f5c1da7ddb3a305df073ddfe2d3cf3f3ee7871c2c6d5e5af8f45e5f1b43052,be93a5fdc497fcd56a97fd22814a16dc11a1998f0b2c1739c244023d06b1450a,4d91a23d5cb2fcb59907664a9e24695a0610cb3010bfea9359ea82cd2dbd7fde,63710fbe2c79728c9738d5d12761befedf561931b6dfb81d18c2c85b363d1160,4
3c703b8533697b334dab33e0f49dc90944e89c32e349b35290511085059e945b,b04d292f5e3e0977e1a91e44babd50ce373527c8220a06249193117111d5b560,344201d77acd9f185dff68f5b9f654a3d9891fff6b6b80a508b04aaa6b8427c7,bf594ba7523b235eba38ab836326f68b3aca08ea0cd9d13fda7e78dccff928ba,2
d3be4ef876e328b883547690d92fb66284883c4d0469cae407e6af6a4a6b8cad,ec138334c142cd2b41e1de53c5b9ba73f943d51292e359bab542402d45948edd,INVALID,02bef7e861cd4af562a0be24d824af811a7fe5f5ff74a22ad0393fdc9a03c30d,5
87f9bc0558c842da431a09eea5a964af9c651127f796754191fc67b35da51545,a110190a7037e00f4f4abec0d0ec9b7b5151dfea0c48f09ef4352ada9f7d1ff0,6fb00f1c03ff62328749c7bcb8ff98387b68f23f75fe4520cfdc671ec5882f9f,689425d9fc08c53d724b7abe4acf2afcd0e932c7ff207faad723e271a3e8eac1,2
7141937047461e39060e73441ab2327957dd688e54e4f5b139e1fc824d7ce942,b6990ab6a9d04b34095789d926257e3b38173fb02fdc697a43c2f02ad053f113,ac145119461176c294c8c45f5b823fbad62370e2d6a6fc11484bffb4e141424e,5428ebc1f7461615357b347e6855b25c81c269ee093aaaf1ac02b62fd8d13e75,2
ecfae37646a7c98a2a5f927d4bb4e0c15c54a54eef153246ac1b7fc8996383fd,66f234017e736fa32574563adf29154b821edf26ae4ef68ca5724eef352cea83,87ad27c517142f7d5017997e0219bc2e27f8c9eeac2f02d17f57c9c07a659fec,20a4be91f67a3dadbbf924f6bc3d26d9f35856888eb5c55a9feb2bc43b3817ce,2
747ee658992dbd810072918afb6d3d13a0acdf286c81ffa54b8ac8731873c6d2,f7ff32a80459f5f2e00d679c006db26dbaabec3fa1ff7b054cd174475263afa5,9dfecb48d19d36c0e0fb69ced0b8a0c057f3bdacb7eb52b87e6efd430f1bc013,2c70f00092c286e09e94edf17a22a6e29b1281e6e557e158ce413af4ba99730c,1
